SKU Code,Location,Qty
301029968002,WD48,0.000
301029968003,WD48,0.000
301029968004,WD48,0.000
301029968005,WD48,0.000
301029968006,WD48,0.000
301029969001,WD48,0.000
301029969002,WD48,0.000
301029969003,WD48,0.000
301029969004,WD48,0.000
301029969005,WD48,0.000
301029969006,WD48,0.000
301029970001,WD48,0.000
301029970002,WD48,0.000
301029970003,WD48,0.000
301029970004,WD48,0.000
301029970005,WD48,0.000
301029970006,WD48,0.000
301029971001,WD48,0.000
301029971002,WD48,0.000
301029971003,WD48,0.000
301029971004,WD48,0.000
301029971005,WD48,0.000
301029971006,WD48,0.000
301029972001,WD48,0.000
301029972002,WD48,0.000
301029972003,WD48,0.000
301029972004,WD48,0.000
301029972005,WD48,0.000
301029972006,WD48,0.000
301029972007,WD48,0.000
301029972008,WD48,0.000
301029972009,WD48,0.000
301029972010,WD48,0.000
301029972011,WD48,0.000
301029972012,WD48,0.000
301029973001,WD48,0.000
301030062001,WD48,6.000
301030062002,WD48,27.000
301030062003,WD48,10.000
301030062004,WD48,2.000
301030062005,WD48,0.000
301030063001,WD48,0.000
301030063002,WD48,0.000
301030063003,WD48,0.000
301030063004,WD48,0.000
301030063005,WD48,0.000
301030064001,WD48,0.000
301030064002,WD48,0.000
301030064003,WD48,0.000
301030064004,WD48,0.000
301030064005,WD48,0.000
301030065001,WD48,0.000
301030065002,WD48,14.000
301030065003,WD48,6.000
301030065004,WD48,0.000
301030065005,WD48,0.000
301030066001,WD48,0.000
301030066002,WD48,9.000
301030066003,WD48,0.000
301030066004,WD48,0.000
301030066005,WD48,0.000
301030067001,WD48,0.000
301030067002,WD48,1.000
301030067003,WD48,14.000
301030067004,WD48,0.000
301030067005,WD48,0.000
301030068001,WD48,0.000
301030068002,WD48,12.000
301030068003,WD48,17.000
301030068004,WD48,0.000
301030068005,WD48,0.000
301030069001,WD48,34.000
301030069002,WD48,36.000
301030069003,WD48,7.000
301030069004,WD48,0.000
301030069005,WD48,2.000
301030071001,WD48,0.000
301030071002,WD48,0.000
301030071003,WD48,0.000
301030071004,WD48,0.000
301030071005,WD48,0.000
301030071006,WD48,0.000
301030072001,WD48,2.000
301030072002,WD48,0.000
301030072003,WD48,0.000
301030072004,WD48,1.000
301030072005,WD48,0.000
301030073001,WD48,0.000
301030073002,WD48,0.000
301030073003,WD48,0.000
301030073004,WD48,0.000
301030073005,WD48,0.000
301030074001,WD48,0.000
301030074002,WD48,0.000
301030074003,WD48,0.000
301030074004,WD48,0.000
301030074005,WD48,0.000
301030075001,WD48,0.000
301030075002,WD48,0.000
301030075003,WD48,0.000
301030075004,WD48,0.000
301030075005,WD48,0.000
301030076001,WD48,0.000
301030076002,WD48,0.000
301030076003,WD48,0.000
301030076004,WD48,0.000
301030076005,WD48,0.000
301030077001,WD48,8.000
301030077002,WD48,50.000
301030077003,WD48,49.000
301030077004,WD48,3.000
301030077005,WD48,0.000
301030077006,WD48,17.000
301030077007,WD48,55.000
301030077008,WD48,61.000
301030077009,WD48,9.000
301030077010,WD48,2.000
301030078001,WD48,0.000
301030078002,WD48,0.000
301030078003,WD48,6.000
301030079001,WD48,0.000
301030079002,WD48,0.000
301030079003,WD48,0.000
301030082001,WD48,0.000
301030082002,WD48,7.000
301030082003,WD48,1.000
301030082004,WD48,4.000
301030083001,WD48,0.000
301030083002,WD48,0.000
301030083003,WD48,0.000
301030083004,WD48,0.000
301030084001,WD48,0.000
301030084002,WD48,0.000
301030084003,WD48,0.000
301030084004,WD48,0.000
301030085001,WD48,19.000
301030085002,WD48,40.000
301030085003,WD48,29.000
301030085004,WD48,23.000
301030086001,WD48,1.000
301030086002,WD48,15.000
301030086003,WD48,7.000
301030086004,WD48,2.000
301030088001,WD48,10.000
301030088002,WD48,0.000
301030088003,WD48,4.000
301030118001,WD48,0.000
301030118002,WD48,0.000
301030118003,WD48,0.000
301030118004,WD48,0.000
301030118006,WD48,0.000
301030118007,WD48,0.000
301030118008,WD48,0.000
301030118009,WD48,0.000
301030119001,WD48,0.000
301030119002,WD48,0.000
301030119003,WD48,0.000
301030119004,WD48,0.000
301030119005,WD48,0.000
301030119006,WD48,0.000
301030119007,WD48,0.000
301030119008,WD48,0.000
301030119009,WD48,0.000
301030119010,WD48,0.000
301030119011,WD48,0.000
301030119012,WD48,0.000
301030119013,WD48,0.000
301030119014,WD48,0.000
301030119015,WD48,0.000
301030120001,WD48,0.000
301030120002,WD48,0.000
301030120003,WD48,0.000
301030120004,WD48,0.000
301030120006,WD48,0.000
301030120007,WD48,0.000
301030120008,WD48,0.000
301030120009,WD48,0.000
301030121001,WD48,0.000
301030121002,WD48,0.000
301030121003,WD48,0.000
301030121004,WD48,0.000
301030121005,WD48,0.000
301030122001,WD48,0.000
301030122002,WD48,0.000
301030122003,WD48,0.000
301030122004,WD48,0.000
301030122005,WD48,0.000
301030122006,WD48,0.000
301030122007,WD48,0.000
301030122008,WD48,0.000
301030122009,WD48,0.000
301030122010,WD48,0.000
301030122011,WD48,0.000
301030122012,WD48,0.000
301030122013,WD48,0.000
301030122014,WD48,0.000
301030122015,WD48,0.000
301030122016,WD48,0.000
301030122017,WD48,0.000
301030122018,WD48,0.000
301030122019,WD48,0.000
301030122020,WD48,0.000
301030123001,WD48,0.000
301030123002,WD48,0.000
301030123003,WD48,0.000
301030123004,WD48,0.000
301030123005,WD48,0.000
301030123006,WD48,0.000
301030123007,WD48,0.000
301030123008,WD48,0.000
301030123009,WD48,0.000
301030123010,WD48,0.000
301030124001,WD48,0.000
301030124002,WD48,0.000
301030124003,WD48,0.000
301030124004,WD48,0.000
301030124006,WD48,0.000
301030124007,WD48,0.000
301030124008,WD48,0.000
301030124009,WD48,0.000
301030124011,WD48,0.000
301030124012,WD48,0.000
301030124013,WD48,0.000
301030124014,WD48,0.000
301030125001,WD48,0.000
301030125002,WD48,0.000
301030125003,WD48,0.000
301030125004,WD48,0.000
301030125006,WD48,0.000
301030125007,WD48,0.000
301030125008,WD48,0.000
301030125009,WD48,0.000
301030126001,WD48,0.000
301030126002,WD48,0.000
301030126003,WD48,0.000
301030126004,WD48,0.000
301030127001,WD48,0.000
301030127002,WD48,0.000
301030127003,WD48,0.000
301030127004,WD48,0.000
301030127005,WD48,0.000
301030128001,WD48,0.000
301030128002,WD48,0.000
301030128003,WD48,0.000
301030128004,WD48,0.000
301030128005,WD48,0.000
301030129001,WD48,0.000
301030129002,WD48,0.000
301030129003,WD48,0.000
301030129004,WD48,0.000
301030129005,WD48,0.000
301030129006,WD48,0.000
301030129007,WD48,0.000
301030129008,WD48,0.000
301030129009,WD48,0.000
301030129010,WD48,0.000
301030130001,WD48,0.000
301030130002,WD48,0.000
301030130003,WD48,0.000
301030130004,WD48,0.000
301030130005,WD48,0.000
301030130006,WD48,0.000
301030130007,WD48,0.000
301030130008,WD48,0.000
301030130009,WD48,0.000
301030130010,WD48,0.000
301030131001,WD48,0.000
301030131002,WD48,0.000
301030131003,WD48,0.000
301030131004,WD48,0.000
301030131005,WD48,0.000
301030132001,WD48,0.000
301030132002,WD48,0.000
301030132003,WD48,0.000
301030132004,WD48,0.000
301030132005,WD48,0.000
301030133001,WD48,0.000
301030133002,WD48,0.000
301030133003,WD48,0.000
301030133004,WD48,0.000
301030133005,WD48,0.000
301030133006,WD48,0.000
301030133007,WD48,0.000
301030133008,WD48,0.000
301030133009,WD48,0.000
301030133010,WD48,0.000
301030133011,WD48,0.000
301030133012,WD48,0.000
301030133013,WD48,0.000
301030133014,WD48,0.000
301030133015,WD48,0.000
301030133016,WD48,0.000
301030133017,WD48,0.000
301030133018,WD48,0.000
301030133019,WD48,0.000
301030133020,WD48,0.000
301030133021,WD48,0.000
301030133022,WD48,0.000
301030133023,WD48,0.000
301030133024,WD48,0.000
301030133025,WD48,0.000
301030134001,WD48,0.000
301030134002,WD48,0.000
301030134003,WD48,0.000
301030134004,WD48,0.000
301030134005,WD48,0.000
301030136001,WD48,0.000
301030136002,WD48,0.000
301030136003,WD48,0.000
301030136004,WD48,0.000
301030136005,WD48,0.000
301030137001,WD48,0.000
301030137002,WD48,0.000
301030137003,WD48,0.000
301030137004,WD48,0.000
301030137005,WD48,0.000
301030137006,WD48,0.000
301030137007,WD48,0.000
301030137008,WD48,0.000
301030137009,WD48,0.000
301030137010,WD48,0.000
301030138001,WD48,0.000
301030138002,WD48,0.000
301030138003,WD48,0.000
301030138004,WD48,0.000
301030138005,WD48,0.000
301030139001,WD48,0.000
301030139002,WD48,0.000
301030139003,WD48,0.000
301030139004,WD48,0.000
301030139005,WD48,0.000
301030140001,WD48,0.000
301030140002,WD48,0.000
301030140003,WD48,0.000
301030140004,WD48,0.000
301030140005,WD48,0.000
301030141001,WD48,0.000
301030141002,WD48,0.000
301030141003,WD48,0.000
301030141004,WD48,0.000
301030141005,WD48,0.000
301030143001,WD48,0.000
301030143002,WD48,0.000
301030143003,WD48,0.000
301030143004,WD48,0.000
301030143005,WD48,0.000
301030144001,WD48,0.000
301030144002,WD48,0.000
301030144003,WD48,0.000
301030144004,WD48,0.000
301030144005,WD48,0.000
301030145001,WD48,0.000
301030145002,WD48,0.000
301030145003,WD48,0.000
301030145004,WD48,0.000
301030145005,WD48,0.000
301030146001,WD48,0.000
301030146002,WD48,0.000
301030146003,WD48,0.000
301030146004,WD48,0.000
301030146005,WD48,0.000
301030147001,WD48,0.000
301030147002,WD48,0.000
301030147003,WD48,0.000
301030147004,WD48,0.000
301030147005,WD48,0.000
301030148001,WD48,0.000
301030148002,WD48,0.000
301030148003,WD48,0.000
301030148004,WD48,0.000
301030148005,WD48,0.000
301030149001,WD48,0.000
301030149002,WD48,0.000
301030149003,WD48,0.000
301030149004,WD48,0.000
301030149005,WD48,0.000
301030161001,WD48,0.000
301030161002,WD48,0.000
301030161003,WD48,0.000
301030161004,WD48,0.000
301030161005,WD48,0.000
301030162001,WD48,0.000
301030162002,WD48,0.000
301030162003,WD48,0.000
301030162004,WD48,0.000
301030162005,WD48,0.000
301030163001,WD48,0.000
301030163002,WD48,0.000
301030163003,WD48,0.000
301030163004,WD48,0.000
301030163005,WD48,0.000
301030164001,WD48,0.000
301030164002,WD48,0.000
301030164003,WD48,0.000
301030164004,WD48,0.000
301030164005,WD48,0.000
301030165001,WD48,0.000
301030165002,WD48,0.000
301030165003,WD48,0.000
301030165004,WD48,0.000
301030165005,WD48,0.000
301030166001,WD48,0.000
301030166002,WD48,0.000
301030166003,WD48,0.000
301030166004,WD48,0.000
301030166005,WD48,0.000
301030167001,WD48,0.000
301030167002,WD48,0.000
301030167003,WD48,0.000
301030167004,WD48,0.000
301030167005,WD48,0.000
301030167006,WD48,0.000
301030167007,WD48,0.000
301030167008,WD48,0.000
301030167009,WD48,0.000
301030167010,WD48,0.000
301030168001,WD48,0.000
301030168002,WD48,0.000
301030168003,WD48,0.000
301030168004,WD48,0.000
301030168005,WD48,0.000
301030169001,WD48,0.000
301030169002,WD48,0.000
301030169003,WD48,0.000
301030169004,WD48,0.000
301030169005,WD48,0.000
301030169006,WD48,0.000
301030169007,WD48,0.000
301030169008,WD48,0.000
301030169009,WD48,0.000
301030169010,WD48,0.000
301030169011,WD48,0.000
301030169012,WD48,0.000
301030169013,WD48,0.000
301030169014,WD48,0.000
301030169015,WD48,0.000
301030169016,WD48,0.000
301030169017,WD48,0.000
301030169018,WD48,0.000
301030169019,WD48,0.000
301030169020,WD48,0.000
301030169021,WD48,0.000
301030169022,WD48,0.000
301030169023,WD48,0.000
301030169024,WD48,0.000
301030169025,WD48,0.000
301030170001,WD48,0.000
301030170002,WD48,0.000
301030170003,WD48,0.000
301030170004,WD48,0.000
301030170005,WD48,0.000
301030170006,WD48,0.000
301030170007,WD48,0.000
301030170008,WD48,0.000
301030170009,WD48,0.000
301030170010,WD48,0.000
301030171001,WD48,0.000
301030171002,WD48,0.000
301030171003,WD48,0.000
301030171004,WD48,0.000
301030171005,WD48,0.000
301030171006,WD48,0.000
301030171007,WD48,0.000
301030171008,WD48,0.000
301030171009,WD48,0.000
301030171010,WD48,0.000
301030172001,WD48,0.000
301030172002,WD48,0.000
301030172003,WD48,0.000
301030172004,WD48,0.000
301030172005,WD48,0.000
301030172006,WD48,0.000
301030172007,WD48,0.000
301030172008,WD48,0.000
301030172009,WD48,0.000
301030172010,WD48,0.000
301030173001,WD48,0.000
301030173002,WD48,0.000
301030173003,WD48,0.000
301030173004,WD48,0.000
301030173005,WD48,0.000
301030173006,WD48,0.000
301030173007,WD48,0.000
301030173008,WD48,0.000
301030173009,WD48,0.000
301030173010,WD48,0.000
301030173011,WD48,0.000
301030173012,WD48,0.000
301030173013,WD48,0.000
301030173014,WD48,0.000
301030173015,WD48,0.000
301030173016,WD48,0.000
301030173017,WD48,0.000
301030173018,WD48,0.000
301030173019,WD48,0.000
301030173020,WD48,0.000
301030173021,WD48,0.000
301030173022,WD48,0.000
301030173023,WD48,0.000
301030173024,WD48,0.000
301030173025,WD48,0.000
301030174001,WD48,0.000
301030174002,WD48,0.000
301030174003,WD48,0.000
301030174004,WD48,0.000
301030174005,WD48,0.000
301030174006,WD48,0.000
301030174007,WD48,0.000
301030174008,WD48,0.000
301030174009,WD48,0.000
301030174010,WD48,0.000
301030174011,WD48,0.000
301030174012,WD48,0.000
301030174013,WD48,0.000
301030174014,WD48,0.000
301030174015,WD48,0.000
301030174016,WD48,0.000
301030174017,WD48,0.000
301030174018,WD48,0.000
301030174019,WD48,0.000
301030174020,WD48,0.000
301030174021,WD48,0.000
301030174022,WD48,0.000
301030174023,WD48,0.000
301030174024,WD48,0.000
301030174025,WD48,0.000
301030175001,WD48,0.000
301030175002,WD48,0.000
301030175003,WD48,0.000
301030175004,WD48,0.000
301030176001,WD48,0.000
301030176002,WD48,0.000
301030176003,WD48,0.000
301030176004,WD48,0.000
301030177001,WD48,0.000
301030177002,WD48,0.000
301030177003,WD48,0.000
301030177004,WD48,0.000
301030178001,WD48,0.000
301030178002,WD48,0.000
301030178003,WD48,0.000
301030178004,WD48,0.000
301030178005,WD48,0.000
301030178006,WD48,0.000
301030178007,WD48,0.000
301030178008,WD48,0.000
301030179001,WD48,0.000
301030179002,WD48,0.000
301030179003,WD48,0.000
301030179004,WD48,0.000
301030180001,WD48,0.000
301030180002,WD48,0.000
301030180003,WD48,0.000
301030180004,WD48,0.000
301030181001,WD48,0.000
301030181002,WD48,0.000
301030181003,WD48,0.000
301030181004,WD48,0.000
301030182001,WD48,0.000
301030182002,WD48,0.000
301030182003,WD48,0.000
301030182004,WD48,6.000
301030183001,WD48,0.000
301030183002,WD48,0.000
301030183003,WD48,0.000
301030183004,WD48,0.000
301030183005,WD48,0.000
301030183006,WD48,0.000
301030183007,WD48,0.000
301030183008,WD48,0.000
301030183009,WD48,0.000
301030183010,WD48,0.000
301030183011,WD48,0.000
301030183012,WD48,0.000
301030184001,WD48,0.000
301030184002,WD48,0.000
301030184003,WD48,0.000
301030184004,WD48,0.000
301030185001,WD48,0.000
301030185002,WD48,0.000
301030185003,WD48,0.000
301030185004,WD48,0.000
301030186001,WD48,0.000
301030186002,WD48,0.000
301030186003,WD48,0.000
301030186004,WD48,0.000
301030187001,WD48,0.000
301030187002,WD48,0.000
301030187003,WD48,0.000
301030187004,WD48,0.000
301030188001,WD48,0.000
301030188002,WD48,0.000
301030188003,WD48,0.000
301030188004,WD48,0.000
301030189001,WD48,0.000
301030189002,WD48,0.000
301030189003,WD48,0.000
301030189004,WD48,0.000
301030190001,WD48,0.000
301030190002,WD48,0.000
301030190003,WD48,0.000
301030190004,WD48,0.000
301030190005,WD48,0.000
301030191001,WD48,0.000
301030191002,WD48,0.000
301030191003,WD48,0.000
301030191004,WD48,0.000
301030191005,WD48,0.000
301030192001,WD48,0.000
301030192002,WD48,0.000
301030192003,WD48,0.000
301030192004,WD48,0.000
301030192005,WD48,0.000
301030193001,WD48,0.000
301030193002,WD48,0.000
301030193003,WD48,0.000
301030193004,WD48,0.000
301030193005,WD48,0.000
301030194001,WD48,0.000
301030194002,WD48,0.000
301030194003,WD48,0.000
301030194004,WD48,0.000
301030194005,WD48,0.000
301030195001,WD48,0.000
301030195002,WD48,0.000
301030195003,WD48,0.000
301030195004,WD48,0.000
301030195005,WD48,0.000
301030196001,WD48,0.000
301030196002,WD48,0.000
301030196003,WD48,0.000
301030196004,WD48,0.000
301030196005,WD48,0.000
301030197001,WD48,0.000
301030197002,WD48,0.000
301030197003,WD48,0.000
301030197004,WD48,0.000
301030197005,WD48,0.000
301030198001,WD48,0.000
301030198002,WD48,0.000
301030198003,WD48,0.000
301030198004,WD48,0.000
301030198005,WD48,0.000
301030199001,WD48,0.000
301030199002,WD48,0.000
301030199003,WD48,0.000
301030199004,WD48,0.000
301030200001,WD48,0.000
301030200002,WD48,0.000
301030200003,WD48,0.000
301030200004,WD48,0.000
301030201001,WD48,0.000
301030201002,WD48,0.000
301030201003,WD48,0.000
301030201004,WD48,0.000
301030202001,WD48,0.000
301030202002,WD48,0.000
301030202003,WD48,0.000
301030202004,WD48,0.000
301030204001,WD48,0.000
301030204002,WD48,0.000
301030204003,WD48,0.000
301030204004,WD48,0.000
301030205001,WD48,0.000
301030205002,WD48,0.000
301030205003,WD48,0.000
301030205004,WD48,0.000
301030206001,WD48,0.000
301030206002,WD48,0.000
301030206003,WD48,0.000
301030206004,WD48,0.000
301030207001,WD48,0.000
301030207002,WD48,0.000
301030207003,WD48,0.000
301030207004,WD48,0.000
301030208001,WD48,0.000
301030208002,WD48,0.000
301030208003,WD48,0.000
301030208004,WD48,0.000
301030209001,WD48,0.000
301030209002,WD48,0.000
301030209003,WD48,0.000
301030209004,WD48,0.000
301030210001,WD48,0.000
301030210002,WD48,0.000
301030210003,WD48,0.000
301030210004,WD48,0.000
301030212001,WD48,0.000
301030212002,WD48,0.000
301030212003,WD48,0.000
301030212004,WD48,0.000
301030213001,WD48,0.000
301030213002,WD48,0.000
301030213003,WD48,0.000
301030213004,WD48,0.000
301030213005,WD48,0.000
301030214001,WD48,0.000
301030214002,WD48,0.000
301030214003,WD48,0.000
301030214004,WD48,0.000
301030214005,WD48,0.000
301030215001,WD48,0.000
301030215002,WD48,0.000
301030215003,WD48,0.000
301030215004,WD48,0.000
301030215005,WD48,0.000
301030215006,WD48,0.000
301030217001,WD48,0.000
301030217002,WD48,0.000
301030217003,WD48,0.000
301030217004,WD48,0.000
301030217005,WD48,0.000
301030217006,WD48,0.000
301030218001,WD48,0.000
301030218002,WD48,0.000
301030218003,WD48,0.000
301030218004,WD48,0.000
301030218005,WD48,0.000
301030218006,WD48,0.000
301030219001,WD48,0.000
301030219002,WD48,0.000
301030219003,WD48,0.000
301030219004,WD48,0.000
301030219005,WD48,0.000
301030219006,WD48,0.000
301030220001,WD48,0.000
301030220002,WD48,0.000
301030220003,WD48,0.000
301030220004,WD48,0.000
301030220005,WD48,0.000
301030220006,WD48,0.000
301030220007,WD48,0.000
301030220008,WD48,0.000
301030220009,WD48,0.000
301030220010,WD48,0.000
301030220011,WD48,0.000
301030220012,WD48,0.000
301030221001,WD48,0.000
301030221002,WD48,0.000
301030221003,WD48,0.000
301030221004,WD48,0.000
301030221005,WD48,0.000
301030221006,WD48,0.000
301030222001,WD48,0.000
301030222002,WD48,0.000
301030222003,WD48,0.000
301030222004,WD48,0.000
301030222005,WD48,0.000
301030222006,WD48,0.000
301030223001,WD48,0.000
301030223002,WD48,0.000
301030223003,WD48,0.000
301030223004,WD48,0.000
301030223005,WD48,0.000
301030223006,WD48,0.000
301030224001,WD48,0.000
301030224002,WD48,0.000
301030224003,WD48,0.000
301030224004,WD48,0.000
301030224005,WD48,0.000
301030224006,WD48,0.000
301030225001,WD48,0.000
301030225002,WD48,0.000
301030225003,WD48,0.000
301030225004,WD48,0.000
301030225005,WD48,0.000
301030225006,WD48,0.000
301030226001,WD48,0.000
301030226002,WD48,0.000
301030226003,WD48,0.000
301030226004,WD48,0.000
301030226005,WD48,0.000
301030226006,WD48,0.000
301030227001,WD48,0.000
301030227002,WD48,0.000
301030227003,WD48,0.000
301030227004,WD48,0.000
301030227005,WD48,0.000
301030228001,WD48,0.000
301030228002,WD48,0.000
301030228003,WD48,0.000
301030228004,WD48,0.000
301030228005,WD48,0.000
301030229001,WD48,0.000
301030229002,WD48,0.000
301030229003,WD48,0.000
301030229004,WD48,0.000
301030229005,WD48,0.000
301030230001,WD48,0.000
301030230002,WD48,0.000
301030230003,WD48,0.000
301030230004,WD48,0.000
301030230005,WD48,0.000
301030231001,WD48,0.000
301030231002,WD48,0.000
301030231003,WD48,0.000
301030231004,WD48,0.000
301030231005,WD48,0.000
301030232001,WD48,0.000
301030232002,WD48,0.000
301030232003,WD48,0.000
301030232004,WD48,0.000
301030232005,WD48,0.000
301030233001,WD48,0.000
301030233002,WD48,0.000
301030233003,WD48,0.000
301030233004,WD48,0.000
301030233005,WD48,0.000
301030234001,WD48,0.000
301030234002,WD48,0.000
301030234003,WD48,0.000
301030234004,WD48,0.000
301030234005,WD48,0.000
301030235001,WD48,0.000
301030235002,WD48,0.000
301030235003,WD48,0.000
301030235004,WD48,0.000
301030235005,WD48,0.000
301030236001,WD48,0.000
301030236002,WD48,0.000
301030236003,WD48,0.000
301030236004,WD48,0.000
301030236005,WD48,0.000
301030237001,WD48,0.000
301030237002,WD48,0.000
301030237003,WD48,0.000
301030237004,WD48,0.000
301030237005,WD48,0.000
301030237006,WD48,0.000
301030237007,WD48,0.000
301030237008,WD48,0.000
301030237009,WD48,0.000
301030237010,WD48,0.000
301030237011,WD48,0.000
301030237012,WD48,0.000
301030238001,WD48,0.000
301030238002,WD48,0.000
301030238003,WD48,0.000
301030238004,WD48,0.000
301030239001,WD48,0.000
301030239002,WD48,0.000
301030239003,WD48,0.000
301030239004,WD48,0.000
301030240001,WD48,0.000
301030240002,WD48,5.000
301030240003,WD48,2.000
301030240004,WD48,0.000
301030242001,WD48,0.000
301030242002,WD48,5.000
301030242003,WD48,3.000
301030242004,WD48,6.000
301030242005,WD48,0.000
301030243001,WD48,0.000
301030243002,WD48,0.000
301030243003,WD48,0.000
301030243004,WD48,0.000
301030244001,WD48,0.000
301030244002,WD48,0.000
301030244003,WD48,0.000
301030244004,WD48,0.000
301030245001,WD48,0.000
301030245002,WD48,0.000
301030245003,WD48,0.000
301030245004,WD48,0.000
301030246001,WD48,0.000
301030246002,WD48,0.000
301030246003,WD48,0.000
301030246004,WD48,0.000
301030248001,WD48,0.000
301030248002,WD48,0.000
301030248003,WD48,0.000
301030248004,WD48,0.000
301030248005,WD48,0.000
301030249001,WD48,0.000
301030249002,WD48,0.000
301030249003,WD48,0.000
301030249004,WD48,0.000
301030249005,WD48,0.000
301030250001,WD48,0.000
301030250002,WD48,0.000
301030250003,WD48,0.000
301030250004,WD48,0.000
301030250005,WD48,0.000
301030251001,WD48,0.000
301030251002,WD48,0.000
301030251003,WD48,0.000
301030251004,WD48,0.000
301030251005,WD48,0.000
301030252001,WD48,0.000
301030252002,WD48,0.000
301030252003,WD48,0.000
301030252004,WD48,0.000
301030252005,WD48,0.000
301030253001,WD48,0.000
301030253002,WD48,0.000
301030253003,WD48,0.000
301030253004,WD48,0.000
301030253005,WD48,0.000
301030254001,WD48,0.000
301030254002,WD48,0.000
301030254003,WD48,0.000
301030254004,WD48,0.000
301030254005,WD48,0.000
301030255001,WD48,1.000
301030255002,WD48,1.000
301030255003,WD48,0.000
301030256001,WD48,0.000
301030256002,WD48,0.000
301030256003,WD48,0.000
301030257001,WD48,0.000
301030257002,WD48,0.000
301030257003,WD48,0.000
301030257004,WD48,0.000
301030257005,WD48,0.000
301030258001,WD48,0.000
301030258002,WD48,0.000
301030258003,WD48,0.000
301030258004,WD48,0.000
301030258005,WD48,0.000
301030259001,WD48,0.000
301030259002,WD48,0.000
301030259003,WD48,0.000
301030259004,WD48,0.000
301030259005,WD48,0.000
301030260001,WD48,0.000
301030260002,WD48,0.000
301030260003,WD48,0.000
301030260004,WD48,0.000
301030260005,WD48,0.000
301030261001,WD48,0.000
301030261002,WD48,0.000
301030261003,WD48,0.000
301030261004,WD48,0.000
301030261005,WD48,0.000
301030262001,WD48,0.000
301030262002,WD48,0.000
301030262003,WD48,0.000
301030262004,WD48,0.000
301030262005,WD48,0.000
301030263001,WD48,0.000
301030263002,WD48,0.000
301030263003,WD48,0.000
301030263004,WD48,0.000
301030263005,WD48,0.000
301030264001,WD48,0.000
301030264002,WD48,0.000
301030264003,WD48,0.000
301030264004,WD48,0.000
301030264005,WD48,0.000
301030265001,WD48,0.000
301030265002,WD48,0.000
301030265003,WD48,0.000
301030265004,WD48,0.000
301030265005,WD48,0.000
301030265006,WD48,0.000
301030266001,WD48,0.000
301030266002,WD48,0.000
301030266003,WD48,0.000
301030266004,WD48,0.000
301030266005,WD48,0.000
301030266006,WD48,0.000
301030267001,WD48,0.000
301030267002,WD48,0.000
301030267003,WD48,0.000
301030267004,WD48,0.000
301030267005,WD48,0.000
301030267006,WD48,9.000
301030268001,WD48,0.000
301030268002,WD48,0.000
301030268003,WD48,0.000
301030268004,WD48,0.000
301030268005,WD48,0.000
301030269001,WD48,0.000
301030269002,WD48,0.000
301030269003,WD48,0.000
301030269004,WD48,0.000
301030269005,WD48,0.000
301030270001,WD48,0.000
301030270002,WD48,0.000
301030270003,WD48,0.000
301030270004,WD48,0.000
301030270005,WD48,0.000
301030271001,WD48,0.000
301030271002,WD48,0.000
301030271003,WD48,0.000
301030271004,WD48,0.000
301030271005,WD48,0.000
301030272001,WD48,12.000
301030272002,WD48,14.000
301030272003,WD48,0.000
301030272004,WD48,4.000
301030272005,WD48,0.000
301030273001,WD48,0.000
301030273002,WD48,0.000
301030273003,WD48,0.000
301030273004,WD48,0.000
301030273005,WD48,0.000
301030274001,WD48,0.000
301030274002,WD48,0.000
301030274003,WD48,0.000
301030274004,WD48,0.000
301030274005,WD48,0.000
301030275001,WD48,0.000
301030275002,WD48,0.000
301030275003,WD48,0.000
301030275004,WD48,0.000
301030275005,WD48,0.000
301030276001,WD48,0.000
301030276002,WD48,0.000
301030276003,WD48,0.000
301030276004,WD48,0.000
301030276005,WD48,0.000
301030277001,WD48,0.000
301030277002,WD48,0.000
301030277003,WD48,0.000
301030277004,WD48,0.000
301030277005,WD48,0.000
301030278001,WD48,0.000
301030278002,WD48,0.000
301030278003,WD48,0.000
301030278004,WD48,0.000
301030278005,WD48,0.000
301030279001,WD48,0.000
301030279002,WD48,0.000
301030279003,WD48,0.000
301030280001,WD48,0.000
301030280002,WD48,0.000
301030280003,WD48,0.000
301030281001,WD48,0.000
301030281002,WD48,0.000
301030281003,WD48,0.000
301030281004,WD48,0.000
301030281005,WD48,0.000
301030282001,WD48,0.000
301030282002,WD48,0.000
301030282003,WD48,0.000
301030282004,WD48,0.000
301030282005,WD48,0.000
301030283001,WD48,0.000
301030283002,WD48,10.000
301030283003,WD48,57.000
301030283004,WD48,0.000
301030283005,WD48,0.000
301030284001,WD48,0.000
301030284002,WD48,0.000
301030284003,WD48,1.000
301030284004,WD48,0.000
301030284005,WD48,0.000
301030285001,WD48,0.000
301030285002,WD48,0.000
301030285003,WD48,0.000
301030285004,WD48,0.000
301030285005,WD48,0.000
301030286001,WD48,0.000
301030286002,WD48,0.000
301030286003,WD48,0.000
301030286004,WD48,0.000
301030286005,WD48,0.000
301030287001,WD48,0.000
301030287002,WD48,0.000
301030287003,WD48,8.000
301030287004,WD48,0.000
301030287005,WD48,0.000
301030288001,WD48,0.000
301030288002,WD48,0.000
301030288003,WD48,0.000
301030289001,WD48,0.000
301030289002,WD48,0.000
301030289003,WD48,0.000
301030289004,WD48,0.000
301030289005,WD48,0.000
301030290001,WD48,0.000
301030290002,WD48,0.000
301030290003,WD48,0.000
301030290004,WD48,0.000
